0.0007389072343357839,-7.210338173534445
9534.59239599311,9.162681768929192
1620015.470564442,14.297946256894106
1619999.9084096423,14.297936650671307
1619999.9543397618,14.297936679023234
1619999.9695897102,14.297936688436783
1619999.977203467,14.297936693136633
1619999.9817681387,14.29793669595433
1619999.98480976,14.297936697831876
1619999.9869816173,14.297936699172528
1619999.9886101112,14.297936700177772
1619999.9898764826,14.297936700959482
1619999.9908894282,14.297936701584756
1619999.991718106,14.297936702096287
1619999.9924085997,14.297936702522517
1619999.9929928184,14.297936702883145
1619999.993493542,14.297936703192235
1619999.993927475,14.297936703460095
1619999.9943071492,14.297936703694461
1619999.9946421385,14.297936703901245
1619999.9949398935,14.297936704085044
1619999.9952062964,14.29793670424949
1619999.9954460524,14.297936704397488
1619999.9956629649,14.297936704531384
1619999.9958601594,14.29793670465311
1619999.9960401952,14.297936704764243
1619999.996205233,14.297936704866117
1619999.9963570535,14.297936704959834
1619999.996497199,14.297936705046343
1619999.9966269657,14.297936705126446
1619999.9967474565,14.297936705200824
1619999.9968596324,14.297936705270068
1619999.9969643354,14.297936705334699
1619999.9970622733,14.297936705395156
1619999.9971540943,14.297936705451836
1619999.9972403497,14.297936705505078
1619999.9973215312,14.297936705555191
1619999.997398071,14.297936705602439
1619999.9974703565,14.297936705647059
1619999.997538738,14.297936705689269
1619999.9976035208,14.297936705729258
1619999.9976649806,14.297936705767198
1619999.9977233633,14.297936705803236
1619999.9977789,14.297936705837518
1619999.9978317916,14.297936705870166
1619999.9978822172,14.297936705901293
1619999.9979303628,14.297936705931013
1619999.9979763478,14.2979367059594
1619999.998020351,14.297936705986562
1619999.9980624765,14.297936706012564
1619999.9981028438,14.297936706037483
1619999.9981415719,14.297936706061389
1619999.9981787354,14.297936706084329
1619999.9982144535,14.297936706106377
1619999.9982488006,14.29793670612758
1619999.9982818365,14.297936706147972
1619999.9983136654,14.29793670616762
1619999.998344332,14.29793670618655
1619999.9983738959,14.2979367062048
1619999.9984024316,14.297936706222414
1619999.998429969,14.297936706239412
1619999.9984565824,14.29793670625584
1619999.9984823167,14.297936706271726
1619999.9985072017,14.297936706287086
1619999.998531282,14.29793670630195
