0.4745311640008554,-0.7454279855317067
0.23542386138020188,-1.4463677240415758
0.7999952651931805,-0.22314946984024853
0.7999950464854528,-0.22314974322656356
2.1870755398389896e-07,-15.335530369467424
0.42016338746534054,-0.867111625577899
0.41023689372172695,-0.8910204965747179
0.009459775932939812,-4.660706581934611
0.35730889819596906,-1.029154610271915
0.3391959054787565,-1.0811774462494022
0.016268976331330176,-4.1184952772886545
0.24603648767725875,-1.4022754301573792
0.20655831162054045,-1.5771725257139741
0.02720590925181024,-3.604321077371175
0.08328157166050308,-2.485527982849378
0.03994686448555704,-3.220205095818573
0.008138208393016197,-4.811185222331117
0.0018915566498735464,-6.270355164631217
0.0001111276383864157,-9.104831121902127
1.2041223034775506e-06,-13.62975963527522
8.133222428874376e-10,-20.929893722196514
6.078471059822732e-15,-32.73402320098049
